open_date,close_date,market_id,question,topic,side,entry_price,exit_price,shares,committed,proceeds,realized_pnl,forced_exit
2026-01-14,2026-02-01,1082748,"Will Bitcoin reach $150,000 in January?",crypto,YES,0.0035,0.0005,105194.80519480504,368.1818181818177,52.59740259740252,-315.5844155844152,True
2026-01-18,2026-02-01,1082748,"Will Bitcoin reach $150,000 in January?",crypto,YES,0.0035,0.0005,94675.32467532439,331.36363636363535,47.337662337662195,-284.02597402597314,True
2026-01-21,2026-02-01,1082748,"Will Bitcoin reach $150,000 in January?",crypto,YES,0.0025,0.0005,114104.3478260867,285.26086956521675,57.05217391304335,-228.2086956521734,True
2026-01-22,2026-02-01,1082748,"Will Bitcoin reach $150,000 in January?",crypto,YES,0.0025,0.0005,102693.91304347807,256.7347826086952,51.34695652173904,-205.38782608695615,True
2026-01-28,2026-02-01,1082748,"Will Bitcoin reach $150,000 in January?",crypto,YES,0.0015,0.0005,152305.37886655566,228.4580682998335,76.15268943327783,-152.30537886655569,True
2026-01-29,2026-02-01,1082748,"Will Bitcoin reach $150,000 in January?",crypto,YES,0.0005,0.0005,1992154.3555745466,996.0771777872733,996.0771777872733,0.0,True
2026-01-05,2026-02-04,567687,Russia x Ukraine ceasefire by end of 2026?,ukraine-ceasefire,NO,0.565,0.545,983.2841691248772,555.5555555555555,535.889872173058,-19.66568338249749,False
2026-01-05,2026-02-04,573655,"Will Bitcoin hit $150k by June 30, 2026?",crypto,NO,0.855,0.925,649.772579597141,555.5555555555555,601.0396361273554,45.484080571799836,False
2026-01-05,2026-02-04,586301,Supreme Court rules in favor of Trump's tariffs?,tariffs,NO,0.765,0.69,726.2164124909223,555.5555555555555,501.0893246187363,-54.466230936819215,False
2026-01-05,2026-02-04,654413,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,fed-cut,NO,0.635,0.935,874.8906386701661,555.5555555555555,818.0227471566054,262.4671916010499,False
2026-01-05,2026-02-04,669660,Will the Fed decrease interest rates by 50+ bps after the April 2026 meeting?,fed-cut,NO,0.9595,0.9655,579.0052689479475,555.5555555555555,559.0295871692433,3.474031613687771,False
2026-01-05,2026-02-04,706279,Will Trump visit China by April 30?,trump-calls,NO,0.2,0.185,2777.7777777777774,555.5555555555555,513.8888888888888,-41.66666666666674,False
2026-01-05,2026-02-04,916732,Khamenei out as Supreme Leader of Iran by March 31?,iran-regime,NO,0.79,0.845,703.2348804500702,555.5555555555555,594.2334739803093,38.677918424753784,False
2026-01-05,2026-02-04,958442,Will the Iranian regime fall by March 31?,iran-regime,NO,0.8665,0.885,641.1489388985061,555.5555555555555,567.416810925178,11.861255369622427,False
